"Brand","Model","KM Driven","Km/L","Range (Electric)","Gear","Motor Specs","Price","GPS","Trailer Hitch","4WD","Parkingsensor","Cruise Control","Antispin","ESP","El-Sæder","Leather Interior","Glass Roof","Headup Display","Isofix","Klimaanlæg","Regnsensor","Soltag","Sports Package","Seatwarmer","Xenon Lights","Non-Smoker","One-Owner","Service OK","Nysynet","Demo Car","Partly Leather Interior","CVR/Engros","Full Leather","Adaptive Cruise Control","Link","Year","Fuel_Type","Horsepower"
"Peugeot","e-208",10,NA,351,"Automatgear","El

100 kW

136 HK",239900,"Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","https://www.autouncle.dk/da/d/4699700-ny-peugeot-e-208-50-gt-sky",2020,"El",136
"Peugeot","e-2008",28000,15.9,340,"Automatgear","El

100 kW

136 HK",189900,"Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4767977-brugt-peugeot-e-2008-2008gt",2020,"El",136
"Peugeot","e-208",13000,NA,351,"Automatgear","El

100 kW

136 HK",239900,"Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4708824-brugt-peugeot-e-208-50-gt-sky",2020,"El",136
"Peugeot","e-2008",6500,NA,403,"Automatgear","El

114 kW

156 HK",299900,"Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4792996-brugt-peugeot-e-2008-54-gt-first-edition",2020,"El",156
"Peugeot","e-308",3000,NA,410,"Automatgear","El

114 kW

156 HK",299900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","https://www.autouncle.dk/da/d/4787063-brugt-peugeot-e-308-54-first-edition",2020,"El",156
"Peugeot","e-308",1500,NA,410,"Automatgear","El

114 kW

156 HK",299000,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4770877-ny-peugeot-e-308-el-first-edition-156hk-5d-aut",2020,"El",156
"Polestar","2",29000,17.1,551,"Automatgear","El

169 kW

231 HK",289900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4806079-brugt-polestar-2-long-range",2022,"El",231
"Renault","Zoe",16870,17.7,385,"Automatgear","El

99 kW

135 HK",154900,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","https://www.autouncle.dk/da/d/4807762-brugt-renault-zoe-52-intens",2020,"El",135
"Renault","Zoe",15000,17.7,385,"Automatgear","El

99 kW

135 HK",154900,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","https://www.autouncle.dk/da/d/4807761-brugt-renault-zoe-52-intens",2020,"El",135
"Renault","Zoe",33000,17.4,395,"Automatgear","El

79 kW

108 HK",129900,"No","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4785499-brugt-renault-zoe-52-kwh-go-108hk-5d-aut",2020,"El",108
"Renault","Zoe",7000,17.7,385,"Automatgear","El

99 kW

135 HK",164900,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","https://www.autouncle.dk/da/d/4807760-brugt-renault-zoe-52-intens",2020,"El",135
"Renault","Zoe",22000,NA,385,"Automatgear","El

79 kW

108 HK",129900,"No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4795910-brugt-renault-zoe-52-life",2020,"El",108
"Renault","Mégane",4500,NA,428,"Automatgear","El

161 kW

220 HK",279900,"Yes","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4829358-brugt-renault-megane-iv-60-iconic",2020,"El",220
"Renault","Zoe",62000,16.8,317,"Automatgear","El

67 kW

92 HK",108000,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4479551-brugt-renault-zoe-r90-41-kwh-aut",2020,"El",92
"Renault","Twingo",5000,16.3,190,"Automatgear","El

60 kW

82 HK",135000,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4820368-brugt-renault-twingo-electric-intens",2020,"El",82
"Seat","Mii",21000,14.4,259,"Automatgear","El

61 kW

83 HK",119800,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4817213-brugt-seat-mii-electric-electric",2020,"El",83
"Skoda","Enyaq",19000,15.9,370,"Automatgear","El

108 kW

148 HK",229300,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4817212-brugt-skoda-enyaq-iv-iv",2020,"El",148
"Skoda","Enyaq",38000,16.1,400,"Automatgear","El

131 kW

179 HK",298900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","https://www.autouncle.dk/da/d/4823480-brugt-skoda-enyaq-iv-60-iv-sportline",2020,"El",179
"Skoda","Enyaq",40500,NA,536,"Automatgear","El

150 kW

204 HK",339900,"Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4792108-brugt-skoda-enyaq-iv-80-iv",2020,"El",204
"Skoda","Enyaq",16000,16.7,534,"Automatgear","El

150 kW

204 HK",379000,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4685070-brugt-skoda-enyaq-iv-80-iv-ultra",2022,"El",204
"Skoda","Enyaq",35000,16.7,534,"Automatgear","El

150 kW

204 HK",450000,"Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4316423-brugt-skoda-enyaq-iv-80-matrix-ecosuite-towbar-memory-full-all-season-tyres",2020,"El",204
"Tesla","Model 3",19000,14.4,495,"Automatgear","El

208 kW

283 HK",254995,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4827716-brugt-tesla-model-3-rwd",2023,"El",283
"Tesla","Model 3",74000,16.5,567,"Automatgear","El

377 kW

513 HK",289900,"Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4817976-brugt-tesla-model-3-performance-awd",2020,"El",513
"Tesla","Model 3",84000,NA,580,"Automatgear","El

366 kW

498 HK",249500,"Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4829182-brugt-tesla-model-3-long-range-awd",2020,"El",498
"Tesla","Model Y",20000,NA,533,"Automatgear","El

378 kW

514 HK",349999,"Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4820370-brugt-tesla-model-y-long-range-awd",2020,"El",514
"Tesla","Model 3",29850,14.2,448,"Automatgear","El

239 kW

325 HK",249900,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4779332-brugt-tesla-model-3-244",2021,"El",325
"Tesla","Model 3",42000,16.5,547,"Automatgear","El

392 kW

534 HK",359995,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4405813-brugt-tesla-model-3-393-kw",2020,"El",534
"Tesla","Model X",108000,NA,467,"Automatgear","El",479500,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4787718-brugt-tesla-model-x-p90d-ludicrous-7prs",2016,"El",NA
"Tesla","Model X",113000,NA,417,"Automatgear","El",359900,"Yes","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4786670-brugt-tesla-model-x-75d",2020,"El",NA
"Audi","Q4",8200,17.3,521,"Automatgear","El

150 kW

204 HK",459000,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4413659-brugt-audi-q4-e-tron-40-s-line",2020,"El",204
"Audi","Q4",10300,17.3,521,"Automatgear","El

148 kW

202 HK",449000,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4476891-brugt-audi-q4-e-tron-150kw",2020,"El",202
"Audi","Q4",36500,17.3,521,"Automatgear","El

148 kW

202 HK",515000,"Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4127114-brugt-audi-q4-e-tron-40-attitude-s-line",2021,"El",202
"BMW","iX",7200,19.4,425,"Automatgear","El

239 kW

326 HK",539000,"Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4464296-brugt-bmw-ix-xdrive40-sport",2020,"El",326
"BMW","iX3",34000,NA,453,"Automatgear","El

210 kW

286 HK",499900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4833535-brugt-bmw-ix3-charged-plus-m-sport",2020,"El",286
"BMW","i4",24000,16.1,589,"Automatgear","El

250 kW

340 HK",409000,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4675863-brugt-bmw-i4-40-edrive",2022,"El",340
"BMW","i4",16000,NA,510,"Automatgear","El

400 kW

544 HK",619000,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4690700-brugt-bmw-i4-m50-fully-charged-xdrive",2020,"El",544
"BMW","i4",26000,NA,513,"Automatgear","El

400 kW

544 HK",549000,"Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4764198-brugt-bmw-i4-m50-xdrive",2020,"El",544
"BMW","iX1",9000,NA,429,"Automatgear","El

230 kW

313 HK",519000,"Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","https://www.autouncle.dk/da/d/4816077-brugt-bmw-ix1-xdrive30-fully-charged",2020,"El",313
"BMW","i7",5000,18.4,625,"Automatgear","El

400 kW

544 HK",1549000,"Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4534460-brugt-bmw-i7-xdrive60-m-sport",2020,"El",544
"Dacia","Spring",115,13.9,230,"Automatgear","El

32 kW

44 HK",109900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4577921-ny-dacia-spring-el-comfort-44hk-5d-aut",2020,"El",44
"Dacia","Spring",100,13.9,230,"Automatgear","El

32 kW

44 HK",114900,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4830688-ny-dacia-spring-essential",2020,"El",44
"Dacia","Spring",2000,13.9,230,"Automatgear","El

32 kW

44 HK",129900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4773755-ny-dacia-spring-el-expression-44hk-5d-aut",2020,"El",44
"Dacia","Spring",100,13.9,230,"Automatgear","El

32 kW

44 HK",124900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4618824-ny-dacia-spring-el-comfort-44hk-5d-aut",2020,"El",44
"Dacia","Spring",25,13.9,230,"Automatgear","El

32 kW

44 HK",129900,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4694036-ny-dacia-spring-expression",2020,"El",44
"Fiat","500e",14743,14,331,"Automatgear","El

86 kW

118 HK",199900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4783537-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear",2020,"El",118
"Fiat","500e",50,14,331,"Automatgear","El

86 kW

118 HK",229900,"Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4647481-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear",2020,"El",118
"Fiat","500e",50,14,331,"Automatgear","El

86 kW

118 HK",229900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4658813-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear",2020,"El",118
"Fiat","500e",10,14,331,"Automatgear","El

86 kW

118 HK",229900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4652495-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear",2020,"El",118
"Fiat","500e",2000,14,331,"Automatgear","El

86 kW

118 HK",229900,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4705869-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear",2020,"El",118
"Toyota","Proace",3000,NA,NA,"Automatgear","El

100 kW

136 HK",269900,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4777899-brugt-toyota-proace-city-electric-medium-el-base-136hk-van-aut",2020,"El",136
"Toyota","Proace",2000,NA,NA,"Automatgear","El

100 kW

136 HK",379500,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4833574-ny-toyota-proace-electric-long-el-comfort-master-m-2-skydedore-136hk-van-aut",2020,"El",136
"Toyota","Proace",1000,NA,NA,"Automatgear","El

100 kW

136 HK",329900,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4735115-ny-toyota-proace-electric-medium-el-comfort-136hk-van-aut",2020,"El",136
"Audi","e-tron",48707,NA,NA,"Automatgear","El

230 kW

313 HK",344200,"Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4811087-brugt-audi-e-tron-50-quattro",2020,"El",313
"Audi","Q4",17800,NA,NA,"Automatgear","El

219 kW

299 HK",389000,"Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","No","https://www.autouncle.dk/da/d/4798099-brugt-audi-q4-e-tron-50-attitude-quattro",2022,"El",299
"Audi","e-tron",28000,NA,NA,"Automatgear","El

230 kW

313 HK",399900,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","https://www.autouncle.dk/da/d/4825495-brugt-audi-e-tron-50-s-line-sportback-quattro",2020,"El",313
"Fiat","500",18000,NA,NA,"Automatgear","El

83 kW

113 HK",109500,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4728149-brugt-fiat-500-abarth-e-l",2017,"El",113
"Fiat","e-Scudo",1000,NA,NA,"Automatgear","El

100 kW

136 HK",279900,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4489769-ny-fiat-e-scudo-75-l3h1-business",2020,"El",136
"Fiat","Doblò",0,NA,NA,"Automatgear","El

100 kW

136 HK",249900,"No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4570157-ny-fiat-doblo-e-50-l1-primo",2023,"El",136
"Ford","GT",27000,NA,NA,"Automatgear","El

358 kW

487 HK",459900,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4794973-brugt-ford-gt-el-ur-awd-487hk-5d-aut",2020,"El",487
"Ford","GT",10,NA,NA,"Automatgear","El

358 kW

487 HK",553990,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4729220-ny-ford-gt-el-ur-awd-487hk-5d-aut",2020,"El",487
"Ford","GT",10,NA,NA,"Automatgear","El

358 kW

487 HK",551390,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4728683-ny-ford-gt-el-ur-awd-487hk-5d-aut",2020,"El",487
"Ford","GT",10,NA,NA,"Automatgear","El

358 kW

487 HK",549990,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4730672-ny-ford-gt-el-ur-awd-487hk-5d-trinl-gear",2020,"El",487
"Ford","GT",10,NA,NA,"Automatgear","El

358 kW

487 HK",554990,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4729219-ny-ford-gt-el-ur-awd-487hk-5d-aut",2020,"El",487
"Ford","GT",10,NA,NA,"Automatgear","El

358 kW

487 HK",554990,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4729218-ny-ford-gt-el-ur-awd-487hk-5d-trinl-gear",2020,"El",487
