KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-SÃ¦der,Leather Interior,Glass Roof,Headup Display,Isofix,KlimaanlÃ¦g,KÃ¸recomputer,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Brand,Model,Horsepower,Segment,Fuel_Type_Benzin,Fuel_Type_Diesel,Fuel_Type_El,Fuel_Type_Hybrid
8000,24.0,437.0,Manuelt gear,176900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4752459-brugt-skoda-fabia-1-0-mpi-80-essence,2023.0,Skoda,Fabia,80.0,Mid-Range,True,False,False,False
8000,24.0,437.0,Manuelt gear,172900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4752458-brugt-skoda-fabia-1-0-mpi-80-essence,2023.0,Skoda,Fabia,80.0,Mid-Range,True,False,False,False
8000,24.0,437.0,Manuelt gear,172900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4752457-brugt-skoda-fabia-1-0-mpi-80-essence,2023.0,Skoda,Fabia,80.0,Mid-Range,True,False,False,False
8000,24.0,437.0,Manuelt gear,176900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4752453-brugt-skoda-fabia-1-0-mpi-80-essence,2023.0,Skoda,Fabia,80.0,Mid-Range,True,False,False,False
105000,20.0,437.0,Automatgear,409900,1,0,0,1,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,1,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4684456-brugt-skoda-kodiaq-2-0-tdi-190-style-dsg-4x4-7prs,2020.0,Skoda,Kodiaq,190.0,Premium,False,True,False,False
8000,22.0,437.0,Manuelt gear,264900,0,0,1,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4730262-brugt-skoda-kamiq-1-0-tsi-110-tour-de-france,2023.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
7000,17.0,490.0,Automatgear,327900,1,0,1,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,1,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4692576-brugt-skoda-enyaq-iv-60-iv,2023.0,Skoda,Enyaq,179.0,Premium,False,False,True,False
12000,20.0,437.0,Automatgear,264900,0,0,0,0,1,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4613281-brugt-skoda-kamiq-1-0-tsi-110-ambition-dsg,2022.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
72000,43.0,437.0,Automatgear,299900,1,0,0,1,0,0,0,0,0,1,0,1,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4832522-brugt-skoda-octavia-1-4-tsi-iv-rs-combi-dsg,2021.0,Skoda,Octavia,245.0,Premium,True,False,False,False
51000,23.0,437.0,Automatgear,169900,0,1,0,1,0,0,0,0,0,0,0,1,1,No,0,0,0,1,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4830960-brugt-skoda-fabia-1-0-tsi-110-style-combi-dsg,2019.0,Skoda,Fabia,110.0,Mid-Range,True,False,False,False
84000,22.0,437.0,Automatgear,229900,1,1,0,1,1,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4827813-brugt-skoda-octavia-1-5-tsi-150-business-line-combi-dsg,2020.0,Skoda,Octavia,150.0,Mid-Range,True,False,False,False
80000,23.0,437.0,Manuelt gear,179900,0,1,0,0,0,1,1,0,0,0,0,1,1,No,0,0,0,0,0,0,1,1,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4823930-brugt-skoda-scala-1-0-tsi-110-dynamic,2021.0,Skoda,Scala,110.0,Mid-Range,True,False,False,False
51000,22.0,437.0,Automatgear,234900,1,0,0,1,0,1,1,0,0,1,0,1,1,No,1,0,0,1,0,0,1,1,1,0,1,0,0,1,https://www.autouncle.dk/da/d/4823929-brugt-skoda-kamiq-1-0-tsi-115-style-premium-dsg,2020.0,Skoda,Kamiq,115.0,Mid-Range,True,False,False,False
8000,20.0,437.0,Automatgear,274900,0,1,1,0,1,0,0,0,0,0,0,1,1,No,0,0,0,0,1,0,0,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4804412-brugt-skoda-kamiq-1-0-tsi-110-blackline-dsg,2023.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
26000,22.0,437.0,Automatgear,209900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4801020-brugt-skoda-fabia-1-0-tsi-95-life-combi-dsg,2022.0,Skoda,Fabia,95.0,Mid-Range,True,False,False,False
28000,22.0,437.0,Manuelt gear,249900,0,1,0,1,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,1,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4796862-brugt-skoda-kamiq-1-0-tsi-110-tour-de-france,2022.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
25000,22.0,437.0,Manuelt gear,234900,0,0,0,1,1,1,1,0,0,0,0,0,0,No,1,0,0,0,0,1,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4795068-brugt-skoda-kamiq-1-0-tsi-110-ambition,2021.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
64000,22.0,437.0,Automatgear,189900,0,1,0,0,0,0,0,0,0,0,0,0,1,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4793599-brugt-skoda-scala-1-0-tsi-115-ambition-dsg,2020.0,Skoda,Scala,115.0,Mid-Range,True,False,False,False
43000,32.0,437.0,Automatgear,339800,1,0,0,1,0,1,0,1,0,0,0,1,1,No,1,0,1,0,0,0,0,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4610939-brugt-skoda-superb-1-4-tsi-iv-sportline-combi-dsg,2021.0,Skoda,Superb,218.0,Premium,True,False,False,False
50000,36.0,437.0,Automatgear,324800,1,0,0,1,0,1,0,1,0,0,0,1,1,No,1,0,0,0,0,0,1,0,0,1,1,0,0,1,https://www.autouncle.dk/da/d/4663363-brugt-skoda-superb-1-4-tsi-iv-style-combi-dsg,2021.0,Skoda,Superb,218.0,Premium,True,False,False,False
85000,22.0,437.0,Automatgear,194900,1,0,0,1,0,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4588490-brugt-skoda-octavia-pre,2018.0,Skoda,Octavia,190.0,Mid-Range,True,False,False,False
31000,60.0,437.0,Automatgear,339900,1,1,0,1,1,0,0,1,0,0,0,0,1,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4486596-brugt-skoda-superb-pre,2021.0,Skoda,Superb,218.0,Premium,False,False,False,True
69000,22.0,437.0,Automatgear,204900,1,1,0,1,1,0,0,0,0,0,0,0,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4793018-brugt-skoda-kamiq-pre,2020.0,Skoda,Kamiq,115.0,Mid-Range,True,False,False,False
57000,43.0,437.0,Automatgear,319900,1,0,0,1,0,1,1,1,0,0,1,1,1,No,1,0,0,1,0,0,1,0,1,0,1,0,0,1,https://www.autouncle.dk/da/d/4824977-brugt-skoda-octavia-1-4-tsi-iv-rs-combi-dsg,2020.0,Skoda,Octavia,245.0,Premium,True,False,False,False
57000,20.0,437.0,Automatgear,219900,1,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,1,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4817028-brugt-skoda-kamiq-1-0-tsi-110-dynamic-dsg,2021.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
97000,17.0,437.0,Automatgear,429900,1,1,0,1,0,1,1,1,0,1,0,1,1,No,1,1,1,1,0,0,1,0,1,0,1,1,0,1,https://www.autouncle.dk/da/d/4632970-brugt-skoda-kodiaq-2-0-tdi-190-sportline-dsg-4x4-7prs,2018.0,Skoda,Kodiaq,190.0,Premium,False,True,False,False
48000,17.0,437.0,Automatgear,394900,1,0,0,1,1,1,1,0,1,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4797530-brugt-skoda-kodiaq-7-saeder-1-5-tsi-act-style-dsg-150hk-5d-7g-aut-b,2021.0,Skoda,Kodiaq,150.0,Premium,True,False,False,False
14500,22.0,437.0,Manuelt gear,189900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4112582-brugt-skoda-fabia-combi-1-0-tsi-life-95hk-stc,2022.0,Skoda,Fabia,95.0,Mid-Range,True,False,False,False
134000,22.0,437.0,Automatgear,248800,1,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,1,0,0,0,0,1,1,0,0,https://www.autouncle.dk/da/d/4788746-brugt-skoda-superb-combi-2-0-tdi-style-dsg-150hk-stc-7g-aut,2018.0,Skoda,Superb,150.0,Mid-Range,False,True,False,False
128000,16.0,437.0,Automatgear,399900,1,0,1,1,0,1,0,0,1,0,0,1,1,No,0,0,1,1,1,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4762696-brugt-skoda-kodiaq-tdi-190-sportline-dsg-4x4,2020.0,Skoda,Kodiaq,190.0,Premium,False,True,False,False
67000,22.0,437.0,Automatgear,259700,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4675308-brugt-skoda-karoq-1-0-tsi-style-dsg-115hk-5d-7g-aut,2019.0,Skoda,Karoq,115.0,Mid-Range,True,False,False,False
116000,25.0,437.0,Automatgear,199900,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4807765-brugt-skoda-octavia-tdi-150-style-combi-dsg,2020.0,Skoda,Octavia,150.0,Mid-Range,False,True,False,False
10,22.0,437.0,Automatgear,304900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4807279-ny-skoda-kamiq-1-0-tsi-blackline-dsg-110hk-5d-7g-aut,2023.0,Skoda,Kamiq,110.0,Premium,True,False,False,False
84100,22.0,437.0,Manuelt gear,74900,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4806622-brugt-skoda-citigo-1-0-sport-60hk-5d,2014.0,Skoda,Citigo,60.0,Economy,True,False,False,False
66000,26.0,437.0,Automatgear,234900,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,1,0,1,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4593874-brugt-skoda-kamiq-1-6-tdi-adblue-style-dsg-115hk-5d-7g-aut-a,2020.0,Skoda,Kamiq,115.0,Mid-Range,False,True,False,False
23000,22.0,437.0,Automatgear,199900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4590746-brugt-skoda-fabia-combi-1-0-tsi-life-dsg-95hk-stc-7g-aut,2021.0,Skoda,Fabia,95.0,Mid-Range,True,False,False,False
55000,22.0,437.0,Automatgear,179900,0,1,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4741346-brugt-skoda-fabia-combi-1-0-tsi-ambition-dsg-110hk-stc-7g-aut,2019.0,Skoda,Fabia,110.0,Mid-Range,True,False,False,False
67700,22.0,437.0,Manuelt gear,199900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4773776-brugt-skoda-octavia-1-5-tsi-act-style-150hk-5d-6g,2019.0,Skoda,Octavia,150.0,Mid-Range,True,False,False,False
114600,22.0,437.0,Automatgear,149900,0,0,0,0,1,1,1,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/3009748-brugt-skoda-rapid-1-4-tsi-ambition-dsg-125hk-5d-7g-aut,2017.0,Skoda,Rapid,125.0,Economy,True,False,False,False
29000,22.0,437.0,Automatgear,249900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4673936-brugt-skoda-kamiq-1-0-tsi-ambition-dsg-110hk-5d-7g-aut,2021.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
122000,24.0,437.0,Manuelt gear,64900,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4832982-brugt-skoda-citigo-60-ambition-greentec,2015.0,Skoda,Citigo,60.0,Economy,True,False,False,False
65000,23.0,437.0,Manuelt gear,139900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4830573-brugt-skoda-fabia-combi-1-0-tsi-ambition-110hk-stc-6g-a,2018.0,Skoda,Fabia,110.0,Economy,True,False,False,False
64000,22.0,437.0,Manuelt gear,159900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4827763-brugt-skoda-fabia-combi-1-0-tsi-ambition-95hk-stc,2021.0,Skoda,Fabia,95.0,Mid-Range,True,False,False,False
93200,22.0,437.0,Automatgear,159900,0,1,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,1,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4819910-brugt-skoda-octavia-combi-1-4-tsi-style-dsg-150hk-stc-7g-aut,2015.0,Skoda,Octavia,150.0,Mid-Range,True,False,False,False
88000,22.0,437.0,Manuelt gear,144900,0,1,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4819909-brugt-skoda-fabia-combi-1-0-tsi-style-95hk-stc,2019.0,Skoda,Fabia,95.0,Economy,True,False,False,False
112000,22.0,437.0,Automatgear,339900,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4812998-brugt-skoda-kodiaq-tdi-150-style-dsg,2021.0,Skoda,Kodiaq,150.0,Premium,False,True,False,False
54000,22.0,437.0,Automatgear,219900,1,0,0,1,0,1,1,1,0,0,0,1,1,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4811912-brugt-skoda-kamiq-1-0-tsi-115-style-dsg,2020.0,Skoda,Kamiq,115.0,Mid-Range,True,False,False,False
28500,22.0,437.0,Manuelt gear,139900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4808019-brugt-skoda-fabia-1-0-tsi-ambition-95hk-5d,2018.0,Skoda,Fabia,95.0,Economy,True,False,False,False
54000,60.0,437.0,Automatgear,299900,1,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4808001-brugt-skoda-octavia-combi-1-5-etsi-mild-hybrid-business-executive-dsg-150hk-stc-7g-aut,2021.0,Skoda,Octavia,150.0,Premium,False,False,False,True
75000,22.0,437.0,Automatgear,209900,0,1,0,1,0,0,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4226262-brugt-skoda-octavia-octavia259-900-kr-2-560-kr-md-combi-1-5-tsi-act-style-dsg-150hk-stc-7g-aut,2019.0,Skoda,Octavia,150.0,Mid-Range,True,False,False,False
50000,21.0,437.0,Automatgear,289900,1,1,0,1,1,1,0,0,0,0,0,1,1,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4830433-brugt-skoda-karoq-1-5-tsi-150-celebration-dsg,2020.0,Skoda,Karoq,150.0,Premium,True,False,False,False
103000,20.0,437.0,Manuelt gear,139900,0,0,0,1,1,1,0,1,0,0,0,1,1,No,1,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4828016-brugt-skoda-octavia-1-4-tsi-150-style,2015.0,Skoda,Octavia,150.0,Economy,True,False,False,False
45000,23.0,437.0,Manuelt gear,134900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3787198-brugt-skoda-fabia-1-0-mpi-ambition-60hk-5d,2019.0,Skoda,Fabia,60.0,Economy,True,False,False,False
121000,21.0,437.0,Automatgear,209900,0,0,0,1,1,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4688760-brugt-skoda-karoq-1-0-tsi-115-style-dsg,2019.0,Skoda,Karoq,115.0,Mid-Range,True,False,False,False
69000,21.0,437.0,Automatgear,234500,0,0,0,1,1,0,0,0,0,1,0,0,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4498850-brugt-skoda-karoq-1-0-tsi-115-style-dsg,2019.0,Skoda,Karoq,115.0,Mid-Range,True,False,False,False
156000,18.0,437.0,Automatgear,244900,0,1,0,1,0,1,1,0,0,0,0,1,1,No,0,0,0,1,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4687428-brugt-skoda-karoq-1-5-tsi-act-style-dsg-150hk-5d-7g-aut,2020.0,Skoda,Karoq,150.0,Mid-Range,True,False,False,False
61000,36.0,437.0,Automatgear,279900,1,0,0,1,1,0,1,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4582809-brugt-skoda-superb-combi-1-4-tsi-plugin-hybrid-iv-plus-dsg-218hk-stc-6g-aut,2020.0,Skoda,Superb,218.0,Mid-Range,False,False,False,True
71000,18.0,437.0,Automatgear,299900,1,1,0,1,0,1,1,0,0,0,0,1,1,No,0,0,0,1,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4825562-brugt-skoda-karoq-1-5-tsi-act-celebration-dsg-150hk-5d-7g-aut,2021.0,Skoda,Karoq,150.0,Premium,True,False,False,False
37000,20.0,437.0,Automatgear,244900,0,1,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4823010-brugt-skoda-kamiq-1-0-tsi-style-dsg-110hk-5d-7g-aut,2021.0,Skoda,Kamiq,110.0,Mid-Range,True,False,False,False
73000,24.0,437.0,Manuelt gear,64500,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4832974-brugt-skoda-citigo-1-0-60-ambition-greentec,2013.0,Skoda,Citigo,60.0,Economy,True,False,False,False
68000,23.0,437.0,Manuelt gear,159995,1,1,0,1,1,0,0,1,0,0,0,1,1,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4797688-brugt-skoda-fabia-1-0-tsi-95-dynamic-combi,2021.0,Skoda,Fabia,95.0,Mid-Range,True,False,False,False
99900,30.0,437.0,Automatgear,239900,1,1,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,1,0,1,1,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4531000-brugt-skoda-octavia-tdi-150-ambition-combi-dsg,2020.0,Skoda,Octavia,150.0,Mid-Range,False,True,False,False
94000,30.0,437.0,Automatgear,239900,1,1,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,1,0,1,1,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4526488-brugt-skoda-octavia-tdi-150-ambition-combi-dsg,2020.0,Skoda,Octavia,150.0,Mid-Range,False,True,False,False
120000,20.0,437.0,Automatgear,139990,1,1,0,0,1,0,0,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4765342-brugt-skoda-rapid-1-4-tsi-125-style-spaceback-dsg,2018.0,Skoda,Rapid,125.0,Economy,True,False,False,False
85600,19.0,437.0,Automatgear,264895,1,1,0,1,0,1,1,1,1,1,0,1,1,No,1,1,0,1,0,1,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4828770-brugt-skoda-superb-1-4-tsi-150-style-combi-dsg,2018.0,Skoda,Superb,150.0,Mid-Range,True,False,False,False
185000,19.0,437.0,Manuelt gear,57000,0,0,0,0,1,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4676856-brugt-skoda-fabia-tsi-105-family-combi,2012.0,Skoda,Fabia,105.0,Economy,True,False,False,False
145000,24.0,437.0,Automatgear,199995,1,0,0,1,1,0,0,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4824085-brugt-skoda-superb-1-6-tdi-120-style-dsg,2019.0,Skoda,Superb,120.0,Mid-Range,False,True,False,False
91000,20.0,437.0,Automatgear,199850,0,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4575191-brugt-skoda-octavia-14-tsi-150-style-combi-dsg,2018.0,Skoda,Octavia,150.0,Mid-Range,True,False,False,False
147000,24.0,437.0,Manuelt gear,59900,0,0,0,0,0,1,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4791841-brugt-skoda-citigo-1-0-60-active-greentec,2015.0,Skoda,Citigo,60.0,Economy,True,False,False,False
179000,21.0,437.0,Manuelt gear,129900,1,1,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4819434-brugt-skoda-octavia-1-0-tsi-115-style,2018.0,Skoda,Octavia,115.0,Economy,True,False,False,False
127000,20.0,437.0,Manuelt gear,109700,0,0,0,0,1,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4818137-brugt-skoda-rapid-1-2-tsi-110-ambition-spaceback,2016.0,Skoda,Rapid,110.0,Economy,True,False,False,False
18000,22.0,437.0,Automatgear,239900,0,1,0,1,0,1,1,1,0,0,0,1,1,No,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4770438-brugt-skoda-kamiq-1-0-tsi-115-style-premium-dsg,2020.0,Skoda,Kamiq,115.0,Mid-Range,True,False,False,False
194000,21.0,437.0,Manuelt gear,89900,0,1,0,0,1,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4815743-brugt-skoda-fabia-combi-1-2-tsi-ambition-90hk-stc,2016.0,Skoda,Fabia,90.0,Economy,True,False,False,False
215000,22.0,437.0,Automatgear,119900,0,1,0,1,0,1,1,1,0,0,0,1,1,No,0,0,0,1,1,0,0,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4816575-brugt-skoda-octavia-2-0-tdi-150-style-combi-dsg,2014.0,Skoda,Octavia,150.0,Economy,False,True,False,False
182000,25.0,437.0,Automatgear,107900,0,1,0,0,1,1,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4718112-brugt-skoda-octavia-1-6-tdi-105-elegance-combi-dsg,2014.0,Skoda,Octavia,105.0,Economy,False,True,False,False
262000,22.0,437.0,Automatgear,84900,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4771802-brugt-skoda-octavia-2-0-tdi-150-elegance-combi-dsg,2013.0,Skoda,Octavia,150.0,Economy,False,True,False,False
132000,17.0,437.0,Manuelt gear,79900,0,0,0,1,1,1,1,1,0,0,0,1,1,No,0,0,0,0,0,0,0,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4815045-brugt-skoda-octavia-1-4-tsi-122-elegance-combi,2012.0,Skoda,Octavia,122.0,Economy,True,False,False,False
51000,22.0,437.0,Automatgear,214900,0,0,0,1,0,0,0,1,0,0,0,0,1,No,0,0,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4813647-brugt-skoda-kamiq-1-0-tsi-115-style-dsg,2020.0,Skoda,Kamiq,115.0,Mid-Range,True,False,False,False
103000,22.0,437.0,Manuelt gear,124900,1,1,0,0,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,0,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4812992-brugt-skoda-rapid-1-0-tsi-110-ice,2018.0,Skoda,Rapid,110.0,Economy,True,False,False,False
77000,20.0,437.0,Automatgear,264800,0,0,0,1,0,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4745230-brugt-skoda-karoq-1-5-tsi-150-style-dsg,2019.0,Skoda,Karoq,150.0,Mid-Range,True,False,False,False
97000,24.0,437.0,Manuelt gear,64900,0,0,0,1,1,1,0,0,0,0,0,1,0,No,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4810421-brugt-skoda-citigo-1-0-60-elegance-greentec,2013.0,Skoda,Citigo,60.0,Economy,True,False,False,False
55000,20.0,437.0,Automatgear,129900,0,0,0,0,1,1,0,0,0,0,0,1,1,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4808564-brugt-skoda-octavia-1-4-tsi-140-elegance-dsg,2013.0,Skoda,Octavia,140.0,Economy,True,False,False,False
135000,26.0,437.0,Automatgear,134500,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4807479-brugt-skoda-octavia-1-6-tdi-105-elegance-dsg,2015.0,Skoda,Octavia,105.0,Economy,False,True,False,False
88000,24.0,437.0,Manuelt gear,69900,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4807455-brugt-skoda-citigo-1-0-60-ambition-greentec,2016.0,Skoda,Citigo,60.0,Economy,True,False,False,False
