Brand,Model,KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-Sæder,Leather Interior,Glass Roof,Headup Display,Isofix,Klimaanlæg,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Fuel_Type,Horsepower
Volvo,XC40,1000.0,18.0,535.0,Automatgear,414900.0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4786285-ny-volvo-xc40-pre,2020,El,408.0
Volvo,C40,17500.0,18.0,438.0,Automatgear,317900.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4790921-brugt-volvo-c40-pre,2020,El,231.0
Volvo,XC40,1500.0,17.0,572.0,Automatgear,399900.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4832992-ny-volvo-xc40-pre,2020,El,252.0
Volvo,XC40,2000.0,17.0,572.0,Automatgear,399699.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4832798-ny-volvo-xc40-recharge-extended-range-plus,2020,El,252.0
Volvo,C40,12000.0,19.0,422.0,Automatgear,307900.0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4829501-brugt-volvo-c40-p6-recharge-core,2020,El,231.0
Volvo,XC40,2600.0,19.0,400.0,Automatgear,349900.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4829156-brugt-volvo-xc40-p6-recharge-pro,2020,El,231.0
Volvo,XC40,23000.0,19.0,400.0,Automatgear,349000.0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4827423-brugt-volvo-xc40-p6-recharge-ultimate,2020,El,231.0
Volvo,C40,3000.0,19.0,418.0,Automatgear,334700.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,https://www.autouncle.dk/da/d/4654890-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,190000.0,24.0,418.0,Automatgear,239700.0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4826633-brugt-volvo-xc40-p8-recharge-pro,2020,El,408.0
Volvo,XC40,109000.0,19.0,414.0,Automatgear,279700.0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4826629-brugt-volvo-xc40-p8-recharge-r-design,2020,El,408.0
Volvo,XC40,96000.0,19.0,414.0,Automatgear,289700.0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,https://www.autouncle.dk/da/d/4810218-brugt-volvo-xc40-p8-recharge-r-design,2020,El,408.0
Volvo,XC40,9000.0,19.0,423.0,Automatgear,339900.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4793357-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,19000.0,19.0,423.0,Automatgear,359700.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4634494-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,C40,7500.0,19.0,418.0,Automatgear,349900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4635349-brugt-volvo-c40-p6-recharge-ultimate,2020,El,231.0
Volvo,XC40,8000.0,19.0,423.0,Automatgear,349900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4795674-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,10000.0,19.0,423.0,Automatgear,349900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4795673-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,5000.0,19.0,423.0,Automatgear,349900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4795486-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,40500.0,19.0,423.0,Automatgear,319990.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4742252-brugt-volvo-xc40-p6-recharge-plus-231hk-5d-trinl-gear,2022,El,231.0
Volvo,C40,6000.0,18.0,506.0,Automatgear,369900.0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4706417-brugt-volvo-c40-pre,2020,El,408.0
Volvo,C40,22000.0,18.0,438.0,Automatgear,317900.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4788831-brugt-volvo-c40-pre,2020,El,231.0
Volvo,C40,28500.0,18.0,506.0,Automatgear,347900.0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4731519-brugt-volvo-c40-pre,2020,El,408.0
Volvo,C40,15000.0,17.0,548.0,Automatgear,337900.0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4765226-brugt-volvo-c40-pre,2020,El,408.0
Volvo,C40,4500.0,18.0,438.0,Automatgear,342900.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4767657-brugt-volvo-c40-pre,2020,El,231.0
Volvo,C40,30000.0,18.0,438.0,Automatgear,317900.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4777096-brugt-volvo-c40-pre,2020,El,231.0
Volvo,XC40,9500.0,19.0,423.0,Automatgear,314900.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829170-brugt-volvo-xc40-pre,2020,El,231.0
Volvo,C40,29000.0,19.0,418.0,Automatgear,314900.0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4684318-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,1000.0,18.0,535.0,Automatgear,449900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4761979-ny-volvo-xc40-recharge-twin-plus,2020,El,408.0
Volvo,XC40,1000.0,18.0,535.0,Automatgear,449900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4761980-ny-volvo-xc40-recharge-twin-plus,2020,El,408.0
Volvo,XC40,56270.0,19.0,400.0,Automatgear,339800.0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,https://www.autouncle.dk/da/d/4820876-brugt-volvo-xc40-p6-recharge-pro,2020,El,231.0
Volvo,XC40,54000.0,19.0,400.0,Automatgear,329800.0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4809326-brugt-volvo-xc40-p6-recharge-pro,2020,El,231.0
Volvo,C40,3800.0,19.0,418.0,Automatgear,367900.0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4790128-brugt-volvo-c40-p8-recharge-ultimate,2020,El,408.0
Volvo,XC40,15000.0,24.0,418.0,Automatgear,409900.0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,https://www.autouncle.dk/da/d/4648858-brugt-volvo-xc40-p8-recharge-ultimate,2020,El,408.0
Volvo,XC40,1000.0,18.0,535.0,Automatgear,429900.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4822644-ny-volvo-xc40-recharge-twin-plus,2020,El,408.0
Volvo,XC40,500.0,19.0,400.0,Automatgear,359990.0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4822234-ny-volvo-xc40-recharge-plus,2020,El,231.0
Volvo,C40,7250.0,19.0,418.0,Automatgear,344900.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4786318-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,C40,11110.0,19.0,418.0,Automatgear,324900.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4786319-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,39900.0,24.0,418.0,Automatgear,359900.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4811892-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,C40,8900.0,19.0,418.0,Automatgear,329900.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4802605-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,9900.0,24.0,418.0,Automatgear,369700.0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4685556-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,C40,7050.0,19.0,418.0,Automatgear,329900.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4799170-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,C40,9250.0,19.0,418.0,Automatgear,339900.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4791835-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,500.0,17.0,572.0,Automatgear,424900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4790597-ny-volvo-xc40-recharge-extended-range-plus,2020,El,252.0
Volvo,C40,8000.0,18.0,506.0,Automatgear,349900.0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4671125-brugt-volvo-c40-p8-recharge-twin-ultimate-awd-408hk-4d-trinl-gear,2020,El,408.0
Volvo,XC40,11000.0,19.0,423.0,Automatgear,374999.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4830581-brugt-volvo-xc40-p6-recharge-ultimate,2020,El,231.0
Volvo,XC40,23000.0,19.0,423.0,Automatgear,339999.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4830580-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,27000.0,19.0,400.0,Automatgear,322700.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,https://www.autouncle.dk/da/d/4711596-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,29000.0,19.0,417.0,Automatgear,349000.0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4814803-brugt-volvo-xc40-p6-recharge-ultimate,2020,El,231.0
Volvo,XC40,25000.0,19.0,400.0,Automatgear,309900.0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4827076-brugt-volvo-xc40-p6-recharge-core,2020,El,231.0
Volvo,XC40,49000.0,24.0,418.0,Automatgear,359500.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4826038-brugt-volvo-xc40-p8-recharge-r-design,2020,El,408.0
Volvo,C40,20000.0,19.0,435.0,Automatgear,319000.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4809005-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,21000.0,24.0,418.0,Automatgear,415000.0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4790096-brugt-volvo-xc40-p8-recharge-ultimate,2020,El,408.0
Volvo,XC40,25000.0,19.0,400.0,Automatgear,324700.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,https://www.autouncle.dk/da/d/4816129-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,1000.0,19.0,501.0,Automatgear,449700.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4813492-ny-volvo-xc40-recharge-twin-plus,2020,El,408.0
Volvo,XC40,12000.0,19.0,400.0,Automatgear,339800.0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4811553-brugt-volvo-xc40-p6-recharge-core,2020,El,231.0
Volvo,C40,17200.0,19.0,418.0,Automatgear,314900.0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4799322-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,92000.0,24.0,418.0,Automatgear,299900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4805916-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,XC40,53000.0,24.0,418.0,Automatgear,339900.0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4802646-brugt-volvo-xc40-p8-recharge-pro,2020,El,408.0
Volvo,XC40,26600.0,19.0,423.0,Automatgear,319900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4802018-brugt-volvo-xc40-p6-recharge-core,2020,El,231.0
Volvo,XC40,10000.0,19.0,436.0,Automatgear,399900.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,https://www.autouncle.dk/da/d/4586703-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,C40,22000.0,19.0,418.0,Automatgear,334900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4772789-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,C40,9000.0,19.0,418.0,Automatgear,349900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4772784-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,C40,4000.0,19.0,418.0,Automatgear,352900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4772783-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,C40,3000.0,19.0,418.0,Automatgear,352900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,https://www.autouncle.dk/da/d/4772787-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,86000.0,24.0,418.0,Automatgear,314000.0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4770406-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,XC40,84000.0,24.0,418.0,Automatgear,314000.0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4754320-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,XC40,5000.0,19.0,400.0,Automatgear,379900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4652636-brugt-volvo-xc40-p6-recharge-ultimate,2020,El,231.0
Volvo,XC40,2500.0,19.0,400.0,Automatgear,379900.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4591830-brugt-volvo-xc40-p6-recharge-ultimate,2020,El,231.0
Volvo,XC40,34000.0,19.0,414.0,Automatgear,349800.0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4833690-brugt-volvo-xc40-p6-recharge-pro,2020,El,231.0
Volvo,XC40,8000.0,19.0,436.0,Automatgear,399800.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4830425-brugt-volvo-xc40-p8-recharge-plus,2020,El,408.0
Volvo,XC40,1100.0,18.0,535.0,Automatgear,429900.0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4826718-ny-volvo-xc40-p8-recharge-twin-plus-awd-408hk-5d-trinl-gear,2023,El,408.0
Volvo,C40,4500.0,18.0,438.0,Automatgear,359900.0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4814429-brugt-volvo-c40-p6-recharge-plus-231hk-4d-trinl-gear,2020,El,231.0
Volvo,C40,16500.0,20.0,449.0,Automatgear,399900.0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4803768-brugt-volvo-c40-p8-recharge-twin-pro-awd-408hk-4d-trinl-gear,2020,El,408.0
Volvo,XC40,4500.0,19.0,423.0,Automatgear,369900.0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4802215-brugt-volvo-xc40-p6-recharge-pro-231hk-5d-trinl-gear,2020,El,231.0
Volvo,C40,6500.0,20.0,449.0,Automatgear,399900.0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4802214-brugt-volvo-c40-p8-recharge-twin-pro-awd-408hk-4d-trinl-gear,2020,El,408.0
Volvo,XC40,95000.0,24.0,418.0,Automatgear,329900.0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4809680-brugt-volvo-xc40-p8-recharge-twin-pro-awd-408hk-5d-trinl-gear,2020,El,408.0
Volvo,XC40,3000.0,19.0,423.0,Automatgear,379900.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4822364-brugt-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,C40,35000.0,19.0,418.0,Automatgear,339900.0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4803373-brugt-volvo-c40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,39700.0,19.0,423.0,Automatgear,329900.0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4799300-brugt-volvo-xc40-p6-recharge-core,2020,El,231.0
Volvo,C40,4070.0,18.0,438.0,Automatgear,369900.0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4814428-brugt-volvo-c40-p6-recharge-plus-231hk-4d-trinl-gear,2020,El,231.0
Volvo,XC40,12000.0,18.0,500.0,Automatgear,419800.0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4662819-brugt-volvo-xc40-p8-recharge-twin-ultimate-awd-408hk-5d-trinl-gear,2023,El,408.0
Volvo,XC40,30000.0,24.0,418.0,Automatgear,389900.0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4809679-brugt-volvo-xc40-p8-recharge-twin-plus-awd-408hk-5d-trinl-gear,2020,El,408.0
Volvo,XC40,1000.0,19.0,423.0,Automatgear,379900.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4832295-ny-volvo-xc40-p6-recharge-plus,2020,El,231.0
Volvo,XC40,41000.0,19.0,418.0,Automatgear,439800.0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4731131-brugt-volvo-xc40-p8-recharge-ultimate,2020,El,408.0
Volvo,C40,100.0,18.0,438.0,Automatgear,389900.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4831487-brugt-volvo-c40-p6-recharge-ultimate-231hk-4d-trinl-gear,2020,El,231.0
Volvo,XC40,7000.0,18.0,535.0,Automatgear,459900.0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,https://www.autouncle.dk/da/d/4773001-brugt-volvo-xc40-recharge-twin-engine-ultimate-awd-408hk-5d-trinl-gear,2020,El,408.0
Volvo,XC40,11500.0,18.0,535.0,Automatgear,369900.0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4823684-brugt-volvo-xc40-pre,2020,El,408.0
Volvo,XC40,5000.0,17.0,572.0,Automatgear,389900.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831334-brugt-volvo-xc40-pre,2020,El,252.0
Volvo,C40,5000.0,16.0,581.0,Automatgear,392900.0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831331-brugt-volvo-c40-pre,2020,El,252.0
Volvo,EX30,0.0,19.0,344.0,Automatgear,279900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829131-ny-volvo-ex30-standard-range-core,2020,El,272.0
Volvo,EX30,0.0,19.0,344.0,Automatgear,284900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829130-ny-volvo-ex30-standard-range-core,2020,El,272.0
Volvo,EX30,0.0,19.0,460.0,Automatgear,389900.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829840-ny-volvo-ex30-twin-ultra,2020,El,428.0
Volvo,C40,5000.0,16.0,579.0,Automatgear,475800.0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4596837-brugt-volvo-c40-recharge-extended-range-ultimate,2020,El,252.0
Volvo,XC40,10000.0,17.0,572.0,Automatgear,459900.0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4813414-brugt-volvo-xc40-recharge-extended-range-ultimate,2020,El,252.0
Volvo,EX30,3000.0,19.0,480.0,Automatgear,372900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4733355-brugt-volvo-ex30-recharge-extended-range-ultra,2020,El,272.0
Volvo,EX30,3000.0,19.0,460.0,Automatgear,399900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4733354-brugt-volvo-ex30-recharge-twin-ultra,2020,El,428.0
Volvo,EX30,3000.0,19.0,460.0,Automatgear,399900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4733353-brugt-volvo-ex30-recharge-twin-ultra,2020,El,428.0
Volvo,EX30,10000.0,19.0,480.0,Automatgear,369900.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4733351-brugt-volvo-ex30-recharge-extended-range-ultra,2020,El,272.0
Volvo,EX30,10000.0,19.0,460.0,Automatgear,399900.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4733260-brugt-volvo-ex30-recharge-twin-ultra,2020,El,428.0
Volvo,XC40,19000.0,18.0,535.0,Automatgear,309800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4804969-brugt-volvo-xc40-p6-recharge-core,2020,El,297.9830508474576
